pickup_ts,PULocationID,payment_type,trip_distance,fare_amount,tip_amount,total_amount,trip_duration_min,avg_speed_mph,fare_per_mile,tip_pct,anomaly
2024-01-01 00:54:10,24,1,5.91,28.9,4.0,37.9,21.93,16.17,4.89,0.138,False
2024-01-01 00:15:02,158,1,4.8,30.3,7.06,42.36,30.7,9.38,6.31,0.233,False
2024-01-01 00:21:14,114,1,1.5,12.1,3.42,20.52,11.57,7.78,8.07,0.283,False
2024-01-01 00:42:02,107,2,5.48,-33.1,0.0,-38.1,32.52,10.11,-6.04,0.0,True
2024-01-01 00:42:02,107,2,5.48,33.1,0.0,38.1,32.52,10.11,6.04,0.0,False
2024-01-01 00:10:47,263,1,2.55,14.2,3.84,23.04,12.02,12.73,5.57,0.27,False
2024-01-01 00:28:57,107,1,1.13,9.3,2.86,17.16,9.2,7.37,8.23,0.308,False
2024-01-01 00:40:40,249,1,0.89,8.6,2.72,16.32,7.53,7.09,9.66,0.316,False
2024-01-01 00:49:01,113,2,0.73,7.2,0.0,12.2,5.17,8.48,9.86,0.0,False
2024-01-01 00:59:03,107,1,0.98,7.9,2.58,15.48,6.2,9.48,8.06,0.327,False
2024-01-01 00:34:17,239,1,2.0,11.4,3.3,19.7,9.93,12.08,5.7,0.289,False
2024-01-01 00:57:56,237,1,0.9,7.2,3.05,15.25,6.28,8.59,8.0,0.424,False
2024-01-01 00:12:39,7,1,0.69,6.5,0.0,9.0,4.7,8.81,9.42,0.0,False
2024-01-01 00:44:19,140,1,0.74,6.5,1.0,12.5,4.0,11.1,8.78,0.154,False
2024-01-01 00:57:08,161,1,3.6,21.9,5.38,32.28,18.98,11.38,6.08,0.246,False
2024-01-01 00:14:02,48,1,3.79,26.1,6.22,37.32,26.63,8.54,6.89,0.238,False
2024-01-01 00:40:52,107,1,1.96,23.3,4.24,32.54,27.63,4.26,11.89,0.182,False
2024-01-01 00:12:10,162,2,1.1,25.4,0.0,30.4,32.02,2.06,23.09,0.0,False
2024-01-01 00:56:32,234,1,0.8,7.9,3.85,16.75,6.03,7.96,9.88,0.487,False
2024-01-01 00:29:55,229,1,2.3,14.2,3.5,22.7,13.58,10.16,6.17,0.246,False
2024-01-01 00:45:44,79,1,4.9,28.9,4.0,37.9,28.95,10.16,5.9,0.138,False
2024-01-01 00:35:30,164,1,3.06,20.5,5.1,30.6,17.7,10.37,6.7,0.249,False
2024-01-01 00:58:18,148,2,4.87,27.5,0.0,32.5,25.78,11.33,5.65,0.0,False
2024-01-01 00:21:14,50,1,0.98,23.3,5.66,33.96,28.9,2.03,23.78,0.243,False
2024-01-01 00:57:31,68,1,3.14,27.5,6.5,39.0,30.12,6.26,8.76,0.236,False
2024-01-01 00:12:55,75,1,3.9,19.8,5.55,27.85,17.35,13.49,5.08,0.28,False
2024-01-01 00:08:24,107,1,3.6,17.0,6.55,28.55,12.52,17.26,4.72,0.385,False
2024-01-01 00:36:25,142,2,3.2,17.0,0.0,22.0,15.92,12.06,5.31,0.0,False
2024-01-01 00:17:06,239,1,1.39,10.0,3.0,18.0,7.48,11.14,7.19,0.3,False
2024-01-01 00:27:00,48,1,2.36,14.9,3.98,23.88,14.52,9.75,6.31,0.267,False
2024-01-01 00:43:24,140,1,4.98,23.3,5.66,33.96,17.75,16.83,4.68,0.243,False
2024-01-01 00:42:29,141,2,4.41,21.2,0.0,26.2,14.78,17.9,4.81,0.0,False
2024-01-01 00:06:49,263,1,1.2,7.2,3.05,15.25,5.35,13.46,6.0,0.424,False
2024-01-01 00:15:10,236,1,0.9,5.8,2.15,12.95,4.53,11.91,6.44,0.371,False
2024-01-01 00:02:33,249,1,5.03,27.5,8.12,40.62,23.37,12.92,5.47,0.295,False
2024-01-01 00:51:28,148,1,1.26,9.3,2.86,17.16,7.53,10.04,7.38,0.308,False
2024-01-01 00:19:19,142,1,1.1,7.2,5.0,17.2,4.45,14.83,6.55,0.694,False
2024-01-01 00:32:10,142,2,1.0,10.0,0.0,15.0,9.65,6.22,10.0,0.0,False
2024-01-01 00:44:23,50,2,1.8,10.0,0.0,15.0,5.97,18.1,5.56,0.0,False
2024-01-01 00:52:26,239,2,0.6,5.8,0.0,10.8,2.7,13.33,9.67,0.0,False
2024-01-01 00:57:32,143,1,3.0,17.7,2.27,24.97,15.47,11.64,5.9,0.128,False
2024-01-01 00:50:58,132,1,22.63,84.9,18.87,114.96,33.32,40.75,3.75,0.222,False
2024-01-01 00:57:49,232,2,3.63,21.2,0.0,26.2,19.53,11.15,5.84,0.0,False
2024-01-01 00:32:00,249,1,0.6,5.1,0.0,10.1,4.02,8.96,8.5,0.0,False
2024-01-01 00:07:45,48,1,3.5,19.1,4.82,28.92,17.02,12.34,5.46,0.252,False
2024-01-01 00:21:11,163,1,1.68,17.7,2.5,25.2,19.17,5.26,10.54,0.141,False
2024-01-01 00:50:38,90,1,1.26,14.9,4.98,24.88,16.32,4.63,11.83,0.334,False
2024-01-01 00:56:57,261,2,3.4,19.1,0.0,24.1,20.95,9.74,5.62,0.0,False
2024-01-01 00:05:19,162,2,0.2,8.6,0.0,13.6,8.87,1.35,43.0,0.0,False
2024-01-01 00:51:58,264,1,2.9,16.3,4.25,25.55,13.77,12.64,5.62,0.261,False
2024-01-01 00:14:06,249,1,0.64,5.8,2.7,13.5,3.33,11.52,9.06,0.466,False
2024-01-01 00:26:44,211,1,0.81,6.5,2.3,13.8,4.18,11.62,8.02,0.354,False
2024-01-01 00:33:57,158,1,0.58,5.8,2.16,12.96,4.23,8.22,10.0,0.372,False
2024-01-01 00:39:34,158,1,4.45,40.1,9.02,54.12,43.08,6.2,9.01,0.225,False
2024-01-01 00:10:29,229,2,12.29,49.2,0.0,54.2,26.7,27.62,4.0,0.0,False
2024-01-01 00:42:21,166,1,1.5,16.3,0.94,19.74,17.38,5.18,10.87,0.058,False
2024-01-01 00:42:51,50,2,3.93,21.2,0.0,26.2,18.3,12.89,5.39,0.0,False
2024-01-01 00:19:08,114,1,1.49,10.7,1.57,17.27,9.43,9.48,7.18,0.147,False
2024-01-01 00:51:13,113,1,3.99,33.1,5.72,43.82,39.15,6.11,8.3,0.173,False
2024-01-01 00:50:42,249,2,1.9,13.5,0.0,18.5,15.53,7.34,7.11,0.0,False
2024-01-01 00:05:22,88,1,3.83,19.1,5.0,29.1,14.23,16.15,4.99,0.262,False
2024-01-01 00:43:19,233,1,2.82,20.5,5.1,30.6,22.1,7.66,7.27,0.249,False
2024-01-01 00:12:10,142,1,1.26,13.5,0.0,18.5,14.1,5.36,10.71,0.0,False
2024-01-01 00:33:01,161,1,2.7,14.9,3.98,23.88,12.05,13.44,5.52,0.267,False
2024-01-01 00:25:23,237,1,2.67,12.8,3.56,21.36,8.25,19.42,4.79,0.278,False
2024-01-01 00:37:38,41,1,4.02,25.4,6.08,36.48,25.58,9.43,6.32,0.239,False
2024-01-01 00:11:22,246,1,1.63,11.4,4.92,21.32,8.87,11.03,6.99,0.432,False
2024-01-01 00:21:38,43,2,1.7,17.7,0.0,22.7,19.45,5.24,10.41,0.0,False
2024-01-01 00:43:30,90,1,6.1,36.6,12.13,60.67,35.38,10.34,6.0,0.331,False
2024-01-01 01:00:23,143,2,1.43,10.0,0.0,15.0,8.1,10.59,6.99,0.0,False
2024-01-01 00:21:24,79,1,1.95,10.0,3.0,18.0,6.52,17.95,5.13,0.3,False
2024-01-01 00:36:30,79,2,1.61,10.0,0.0,15.0,7.48,12.91,6.21,0.0,False
2024-01-01 00:49:23,79,1,1.3,9.3,1.43,15.73,7.43,10.49,7.15,0.154,False
2024-01-01 01:00:27,79,1,5.22,27.5,6.5,39.0,26.17,11.97,5.27,0.236,False
2024-01-01 00:16:57,107,1,1.39,9.3,2.86,17.16,8.2,10.17,6.69,0.308,False
2024-01-01 00:39:07,79,1,0.77,7.2,1.0,13.2,5.43,8.5,9.35,0.139,False
2024-01-01 00:21:19,114,1,1.5,12.1,3.4,20.5,11.88,7.57,8.07,0.281,False
2024-01-01 00:41:36,107,1,1.1,10.0,3.0,18.0,9.4,7.02,9.09,0.3,False
2024-01-01 00:56:41,90,1,8.6,43.6,11.1,66.64,36.82,14.02,5.07,0.255,False
2024-01-01 00:10:47,231,1,2.11,14.2,4.8,24.0,12.22,10.36,6.73,0.338,False
2024-01-01 00:30:54,114,1,1.54,10.7,3.14,18.84,8.88,10.4,6.95,0.293,False
2024-01-01 00:56:15,107,1,5.48,28.9,6.78,40.68,27.67,11.88,5.27,0.235,False
2024-01-01 00:23:52,113,1,1.63,10.7,3.14,18.84,9.37,10.44,6.56,0.293,False
2024-01-01 00:35:51,158,1,5.71,46.4,5.0,56.4,52.23,6.56,8.13,0.108,False
2024-01-01 00:17:21,229,2,1.31,7.9,0.0,12.9,6.02,13.06,6.03,0.0,False
2024-01-01 00:33:22,132,1,11.29,42.2,7.72,59.17,16.15,41.94,3.74,0.183,False
2024-01-01 00:12:25,43,1,1.69,12.8,5.0,22.8,10.95,9.26,7.57,0.391,False
2024-01-01 00:28:17,238,1,1.25,9.3,2.86,17.16,6.93,10.82,7.44,0.308,False
2024-01-01 00:36:56,142,1,1.17,7.9,2.58,15.48,5.0,14.04,6.75,0.327,False
2024-01-01 00:48:22,48,1,3.92,19.1,4.82,28.92,15.42,15.26,4.87,0.252,False
2024-01-01 00:13:02,141,1,0.43,4.4,2.82,12.22,1.68,15.33,10.23,0.641,False
2024-01-01 00:22:52,237,2,2.73,19.8,0.0,24.8,20.37,8.04,7.25,0.0,False
2024-01-01 00:03:43,164,2,0.82,6.5,0.0,11.5,4.83,10.18,7.93,0.0,False
2024-01-01 00:16:36,68,1,2.64,30.3,10.59,45.89,37.38,4.24,11.48,0.35,False
2024-01-01 00:59:05,233,1,9.45,47.8,10.56,63.36,42.8,13.25,5.06,0.221,False
2024-01-01 00:52:03,249,1,6.3,49.2,10.85,65.05,57.8,6.54,7.81,0.221,False
2024-01-01 00:40:00,161,2,1.9,16.3,0.0,21.3,17.63,6.47,8.58,0.0,False
2024-01-01 00:18:17,161,1,2.17,19.1,4.82,28.92,20.75,6.27,8.8,0.252,False
2024-01-01 00:40:44,79,1,1.2,10.0,3.0,18.0,9.0,8.0,8.33,0.3,False
2024-01-01 00:54:53,148,1,3.22,20.5,5.1,30.6,20.25,9.54,6.37,0.249,False
2024-01-01 00:18:21,239,1,1.4,9.3,4.25,18.55,8.18,10.26,6.64,0.457,False
2024-01-01 00:29:10,263,1,1.4,7.9,1.0,13.9,3.72,22.6,5.64,0.127,False
2024-01-01 00:41:51,263,1,0.9,5.8,1.0,11.8,2.42,22.34,6.44,0.172,False
2024-01-01 00:52:22,75,1,0.9,7.2,3.0,15.2,6.18,8.73,8.0,0.417,False
2024-01-01 00:24:46,229,1,1.04,12.1,3.42,20.52,12.78,4.88,11.63,0.283,False
2024-01-01 00:50:58,170,1,0.78,7.9,2.58,15.48,6.87,6.82,10.13,0.327,False
2024-01-01 00:19:40,79,1,2.6,17.7,4.5,27.2,18.87,8.27,6.81,0.254,False
2024-01-01 00:07:49,234,1,1.56,10.7,3.14,18.84,9.02,10.38,6.86,0.293,False
2024-01-01 00:12:43,141,1,1.45,8.6,4.08,17.68,4.65,18.71,5.93,0.474,False
2024-01-01 00:20:31,75,2,1.14,7.9,0.0,10.4,4.62,14.82,6.93,0.0,False
2024-01-01 00:30:44,43,1,1.48,9.3,2.86,17.16,6.43,13.8,6.28,0.308,False
2024-01-01 00:43:55,237,2,2.5,14.9,0.0,19.9,12.53,11.97,5.96,0.0,False
2024-01-01 00:52:15,79,1,2.2,17.0,2.0,24.0,17.77,7.43,7.73,0.118,False
2024-01-01 00:34:01,234,2,0.96,10.0,0.0,15.0,9.3,6.19,10.42,0.0,False
2024-01-01 00:52:10,186,1,2.87,19.8,1.2,26.0,19.22,8.96,6.9,0.061,False
2024-01-01 00:15:55,148,1,4.2,27.5,3.2,35.7,28.58,8.82,6.55,0.116,False
2024-01-01 00:45:36,263,4,0.9,7.2,0.0,12.2,4.73,11.41,8.0,0.0,False
2024-01-01 00:55:24,263,1,5.0,31.0,0.1,36.1,32.92,9.11,6.2,0.003,False
2024-01-01 00:23:23,68,2,2.16,18.4,0.0,23.4,20.27,6.39,8.52,0.0,False
2024-01-01 00:50:44,170,1,8.28,36.6,10.4,52.0,25.97,19.13,4.42,0.284,False
2024-01-01 00:09:48,107,1,4.35,22.6,6.91,41.45,18.9,13.81,5.2,0.306,False
2024-01-01 00:40:32,148,2,2.4,14.9,0.0,19.9,12.98,11.09,6.21,0.0,False
2024-01-01 00:08:24,231,1,1.86,14.2,3.84,23.04,14.12,7.91,7.63,0.27,False
2024-01-01 00:26:11,79,1,1.64,12.8,1.5,19.3,12.38,7.95,7.8,0.117,False
2024-01-01 00:41:14,211,1,1.18,7.9,2.58,15.48,6.38,11.09,6.69,0.327,False
2024-01-01 00:49:01,231,2,4.23,34.5,0.0,39.5,38.92,6.52,8.16,0.0,False
2024-01-01 00:44:40,132,1,17.97,70.0,16.19,97.13,36.63,29.43,3.9,0.231,False
2024-01-01 00:36:52,249,1,1.34,11.4,3.28,19.68,10.78,7.46,8.51,0.288,False
2024-01-01 00:50:19,79,1,1.79,12.1,3.42,20.52,10.27,10.46,6.76,0.283,False
2024-01-01 00:53:10,170,1,0.99,11.4,3.28,19.68,10.8,5.5,11.52,0.288,False
2024-01-01 00:24:02,90,4,8.74,-47.8,0.0,-52.8,46.5,11.28,-5.47,0.0,True
2024-01-01 00:24:02,90,4,8.74,47.8,0.0,52.8,46.5,11.28,5.47,0.0,False
2024-01-01 00:40:17,158,1,4.43,35.9,8.18,49.08,42.47,6.26,8.1,0.228,False
2024-01-01 00:27:32,142,1,1.5,12.1,2.0,19.1,11.47,7.85,8.07,0.165,False
2024-01-01 00:46:17,237,1,1.36,13.5,2.78,21.28,13.9,5.87,9.93,0.206,False
2024-01-01 00:19:47,113,1,0.98,9.3,2.86,17.16,8.8,6.68,9.49,0.308,False
2024-01-01 00:40:03,114,1,0.71,7.9,2.58,15.48,6.88,6.19,11.13,0.327,False
2024-01-01 00:48:38,211,1,1.78,10.7,3.14,18.84,7.33,14.56,6.01,0.293,False
2024-01-01 00:17:57,142,1,1.97,16.3,0.1,21.4,15.9,7.43,8.27,0.006,False
2024-01-01 00:35:29,141,1,2.25,17.0,4.4,26.4,16.5,8.18,7.56,0.259,False
2024-01-01 00:55:53,142,1,4.01,20.5,6.38,31.88,17.22,13.97,5.11,0.311,False
2024-01-01 00:23:51,163,1,0.36,15.6,0.0,20.6,18.87,1.14,43.33,0.0,False
2024-01-01 00:45:08,161,1,0.7,10.0,3.0,18.0,10.65,3.94,14.29,0.3,False
2024-01-01 00:57:41,229,1,0.86,7.2,0.0,12.2,5.17,9.99,8.37,0.0,False
2024-01-01 00:32:58,236,1,2.78,17.0,1.0,23.0,15.03,11.1,6.12,0.059,False
2024-01-01 00:49:19,48,1,1.85,16.3,0.01,21.31,17.9,6.2,8.81,0.001,False
2024-01-01 00:59:26,4,1,3.6,23.3,7.08,35.38,23.08,9.36,6.47,0.304,False
2024-01-01 00:21:23,43,1,1.6,10.7,3.1,18.8,8.52,11.27,6.69,0.29,False
2024-01-01 00:47:58,238,2,2.5,16.3,0.0,21.3,15.85,9.46,6.52,0.0,False
2024-01-01 00:22:24,224,2,4.09,19.1,0.0,24.1,13.87,17.7,4.67,0.0,False
2024-01-01 00:51:54,43,2,0.86,10.0,0.0,15.0,10.87,4.75,11.63,0.0,False
2024-01-01 00:09:52,144,1,1.7,14.2,3.8,23.0,15.55,6.56,8.35,0.268,False
2024-01-01 00:27:12,237,1,1.66,11.4,3.28,19.68,8.77,11.36,6.87,0.288,False
2024-01-01 00:40:30,43,2,0.98,8.6,0.0,13.6,6.6,8.91,8.78,0.0,False
2024-01-01 00:49:54,239,1,3.27,16.3,4.26,25.56,12.55,15.63,4.98,0.261,False
2024-01-01 00:17:40,234,1,0.76,8.6,2.04,15.64,7.7,5.92,11.32,0.237,False
2024-01-01 00:36:09,107,1,5.02,30.3,5.3,40.6,31.3,9.62,6.04,0.175,False
2024-01-01 00:19:47,164,1,3.42,18.4,7.02,30.42,15.52,13.22,5.38,0.382,False
2024-01-01 00:37:04,262,1,2.93,15.6,0.0,20.6,12.27,14.33,5.32,0.0,False
2024-01-01 00:51:54,142,2,0.91,7.2,0.0,12.2,4.97,10.99,7.91,0.0,False
2024-01-01 00:18:12,79,1,1.19,9.3,2.86,17.16,7.47,9.56,7.82,0.308,False
2024-01-01 00:47:20,79,1,4.88,23.3,4.24,32.54,17.73,16.51,4.77,0.182,False
2024-01-01 00:23:35,48,1,2.0,14.9,2.59,22.49,14.62,8.21,7.45,0.174,False
2024-01-01 00:43:01,237,1,4.9,31.0,7.2,43.2,32.43,9.06,6.33,0.232,False
2024-01-01 00:29:18,114,1,2.05,13.5,10.0,28.5,12.37,9.95,6.59,0.741,False
2024-01-01 00:43:45,261,1,7.61,39.4,8.88,53.28,33.6,13.59,5.18,0.225,False
2024-01-01 00:07:43,170,1,0.64,9.3,2.86,17.16,8.68,4.42,14.53,0.308,False
2024-01-01 00:36:43,164,1,1.23,12.8,1.78,19.58,13.37,5.52,10.41,0.139,False
2024-01-01 00:05:33,234,1,1.11,8.6,2.72,16.32,7.53,8.84,7.75,0.316,False
2024-01-01 00:19:24,234,2,1.07,15.6,0.0,20.6,19.33,3.32,14.58,0.0,False
2024-01-01 00:02:20,170,1,0.72,8.6,0.0,13.6,8.38,5.15,11.94,0.0,False
2024-01-01 00:16:25,186,1,1.73,28.9,6.78,40.68,35.85,2.9,16.71,0.235,False
2024-01-01 00:56:32,48,1,2.4,21.2,5.24,31.44,23.35,6.17,8.83,0.247,False
2024-01-01 00:38:44,234,1,0.7,8.6,2.7,16.3,8.42,4.99,12.29,0.314,False
2024-01-01 00:56:13,249,1,3.7,21.2,5.2,31.4,20.47,10.85,5.73,0.245,False
2024-01-01 00:08:37,239,1,2.33,14.9,3.98,23.88,12.02,11.63,6.39,0.267,False
2024-01-01 00:28:21,75,1,3.03,16.3,6.39,27.69,12.6,14.43,5.38,0.392,False
2024-01-01 00:42:36,48,1,2.29,16.3,2.1,23.4,16.18,8.49,7.12,0.129,False
2024-01-01 00:18:32,237,1,0.82,7.9,2.58,15.48,6.45,7.63,9.63,0.327,False
2024-01-01 00:01:47,163,1,6.69,31.7,7.34,44.04,23.07,17.4,4.74,0.232,False
2024-01-01 00:24:04,113,1,4.85,49.2,10.84,65.04,59.92,4.86,10.14,0.22,False
2024-01-01 00:17:03,132,1,20.01,70.0,23.53,103.72,25.65,46.81,3.5,0.336,False
2024-01-01 00:15:09,232,1,4.52,20.5,10.0,35.5,11.88,22.82,4.54,0.488,False
2024-01-01 00:13:33,236,1,2.24,13.5,3.7,22.2,11.78,11.41,6.03,0.274,False
2024-01-01 00:40:09,163,1,0.99,9.3,2.86,17.16,8.35,7.11,9.39,0.308,False
2024-01-01 00:59:13,166,1,7.46,30.3,7.0,42.98,15.12,29.61,4.06,0.231,False
2024-01-01 00:19:00,107,1,6.29,27.5,6.5,39.0,16.18,23.32,4.37,0.236,False
2024-01-01 00:50:35,90,1,9.58,63.2,17.05,85.25,58.47,9.83,6.6,0.27,False
2024-01-01 00:34:31,229,1,0.8,7.9,1.75,14.65,7.28,6.59,9.88,0.222,False
2024-01-01 00:45:15,164,1,1.77,12.8,3.56,21.36,12.75,8.33,7.23,0.278,False
2024-01-01 00:59:25,249,1,2.13,31.0,7.2,43.2,37.23,3.43,14.55,0.232,False
2024-01-01 00:22:36,163,2,4.1,18.4,0.0,23.4,15.45,15.92,4.49,0.0,False
2024-01-01 00:54:07,140,1,4.0,19.1,10.0,34.1,18.18,13.2,4.78,0.524,False
2024-01-01 00:25:25,143,1,1.53,8.6,2.72,16.32,5.1,18.0,5.62,0.316,False
2024-01-01 00:33:26,238,1,2.43,14.9,3.0,22.9,12.55,11.62,6.13,0.201,False
2024-01-01 00:24:25,142,2,1.4,10.0,0.0,15.0,7.58,11.08,7.14,0.0,False
2024-01-01 00:32:59,236,1,0.7,6.5,0.0,11.5,5.02,8.37,9.29,0.0,False
2024-01-01 00:41:03,79,1,0.6,6.5,3.0,14.5,4.37,8.24,10.83,0.462,False
2024-01-01 00:46:27,114,2,1.57,16.3,0.0,21.3,18.52,5.09,10.38,0.0,False
2024-01-01 00:40:39,138,2,2.5,13.5,0.0,21.75,8.72,17.21,5.4,0.0,False
2023-12-31 23:41:02,246,2,0.4,7.2,0.0,12.2,7.02,3.42,18.0,0.0,False
2024-01-01 00:18:23,249,1,2.11,14.9,4.98,24.88,14.83,8.53,7.06,0.334,False
2024-01-01 00:35:41,114,1,1.28,8.6,2.72,16.32,6.18,12.42,6.72,0.316,False
2024-01-01 00:43:25,231,1,1.83,10.0,3.0,18.0,6.43,17.07,5.46,0.3,False
2024-01-01 00:50:46,113,1,5.85,30.3,8.82,44.12,27.77,12.64,5.18,0.291,False
2024-01-01 00:23:59,161,1,1.3,13.5,3.7,22.2,16.72,4.67,10.38,0.274,False
2024-01-01 00:43:01,229,1,1.9,11.4,3.3,19.7,10.7,10.65,6.0,0.289,False
2024-01-01 00:20:33,114,1,0.99,7.9,2.58,15.48,6.0,9.9,7.98,0.327,False
2024-01-01 00:01:57,143,1,4.62,25.4,2.0,32.4,24.18,11.46,5.5,0.079,False
2024-01-01 00:29:33,79,1,0.92,10.7,1.0,16.7,10.38,5.32,11.63,0.093,False
2024-01-01 00:42:51,144,1,4.43,31.0,7.2,43.2,33.65,7.9,7.0,0.232,False
2024-01-01 00:38:29,75,2,1.6,10.0,0.0,12.5,7.27,13.21,6.25,0.0,False
2024-01-01 00:50:52,238,2,1.9,12.1,0.0,17.1,9.22,12.37,6.37,0.0,False
2024-01-01 00:23:35,148,1,1.86,12.8,3.56,21.36,10.3,10.83,6.88,0.278,False
2024-01-01 00:16:52,236,1,3.0,14.9,4.97,24.87,11.52,15.63,4.97,0.334,False
2024-01-01 00:32:41,166,1,2.6,15.6,5.15,25.75,11.82,13.2,6.0,0.33,False
2024-01-01 00:30:04,239,1,1.08,9.3,3.58,17.88,8.57,7.56,8.61,0.385,False
2024-01-01 00:42:24,142,1,17.33,73.7,80.0,165.64,49.75,20.9,4.25,1.085,False
2024-01-01 00:22:37,148,1,0.8,6.5,2.3,13.8,5.77,8.32,8.12,0.354,False
2024-01-01 00:29:31,107,1,1.7,11.4,4.9,21.3,11.62,8.78,6.71,0.43,False
2024-01-01 00:42:39,249,1,0.8,7.2,5.0,17.2,6.8,7.06,9.0,0.694,False
2024-01-01 00:17:17,144,1,0.94,7.9,0.0,12.9,5.9,9.56,8.4,0.0,False
2024-01-01 00:27:28,125,1,1.33,10.0,3.0,18.0,9.55,8.36,7.52,0.3,False
2024-01-01 00:41:12,148,1,3.0,17.0,4.4,26.4,15.9,11.32,5.67,0.259,False
2024-01-01 00:24:22,114,1,1.06,10.0,1.11,16.11,9.52,6.68,9.43,0.111,False
2024-01-01 00:39:41,114,1,1.74,11.4,3.28,19.68,8.73,11.95,6.55,0.288,False
2024-01-01 00:02:27,107,1,4.19,26.1,6.22,37.32,24.45,10.28,6.23,0.238,False
2024-01-01 00:14:33,236,2,2.41,12.1,0.0,17.1,7.85,18.42,5.02,0.0,False
2024-01-01 00:09:10,249,1,3.87,31.0,7.2,43.2,34.37,6.76,8.01,0.232,False
2024-01-01 00:54:03,143,1,2.84,23.3,4.24,32.54,24.4,6.98,8.2,0.182,False
2024-01-01 00:04:42,234,1,1.46,15.6,6.18,26.78,16.53,5.3,10.68,0.396,False
2024-01-01 00:41:09,68,1,2.41,17.0,5.5,27.5,16.98,8.51,7.05,0.324,False
2024-01-01 00:21:03,43,1,3.94,21.2,5.24,31.44,19.65,12.03,5.38,0.247,False
2024-01-01 00:11:53,234,1,2.4,15.6,4.12,24.72,14.33,10.05,6.5,0.264,False
2024-01-01 00:39:13,246,2,1.32,26.1,0.0,31.1,32.22,2.46,19.77,0.0,False
2024-01-01 00:16:30,236,1,2.8,15.6,3.0,23.6,13.03,12.89,5.57,0.192,False
2024-01-01 00:32:57,229,1,2.2,12.8,3.55,21.35,10.83,12.18,5.82,0.277,False
2024-01-01 00:45:21,236,1,2.2,11.4,4.05,20.45,7.67,17.22,5.18,0.355,False
2024-01-01 00:15:44,164,2,1.97,13.5,0.0,18.5,13.23,8.93,6.85,0.0,False
2024-01-01 00:36:30,229,1,1.54,24.0,7.25,36.25,28.93,3.19,15.58,0.302,False
2024-01-01 00:28:25,162,1,1.35,10.0,3.0,18.0,8.53,9.49,7.41,0.3,False
2024-01-01 00:48:44,237,1,3.58,26.1,6.22,37.32,28.38,7.57,7.29,0.238,False
2024-01-01 00:37:50,140,1,0.95,6.5,1.72,13.22,4.02,14.19,6.84,0.265,False
2024-01-01 00:42:53,263,1,1.57,10.0,1.0,16.0,8.03,11.73,6.37,0.1,False
2024-01-01 00:52:47,142,1,2.82,26.1,2.0,33.1,29.05,5.82,9.26,0.077,False
2024-01-01 00:20:05,246,1,2.82,21.9,5.38,32.28,24.35,6.95,7.77,0.246,False
2024-01-01 00:47:21,162,1,1.83,10.7,3.14,18.84,8.05,13.64,5.85,0.293,False
2024-01-01 00:41:15,164,2,3.2,24.0,0.0,29.0,27.92,6.88,7.5,0.0,False
2024-01-01 00:02:28,234,1,4.28,21.2,3.0,29.2,16.88,15.21,4.95,0.142,False
2024-01-01 00:37:53,79,1,1.4,9.3,2.85,17.15,9.27,9.06,6.64,0.306,False
2024-01-01 00:49:55,249,1,1.1,8.6,10.0,23.6,8.53,7.73,7.82,1.163,False
2024-01-01 00:34:32,162,1,0.99,17.0,4.0,26.0,20.25,2.93,17.17,0.235,False
2024-01-01 00:58:37,164,1,1.03,13.5,3.7,22.2,14.95,4.13,13.11,0.274,False
2024-01-01 00:08:41,79,1,7.52,49.9,2.0,56.9,49.78,9.06,6.64,0.04,False
2024-01-01 00:33:23,161,1,2.14,14.9,4.97,24.87,12.65,10.15,6.96,0.334,False
2024-01-01 00:47:49,262,1,1.71,10.7,3.92,19.62,8.23,12.46,6.26,0.366,False
2024-01-01 00:58:09,162,1,1.1,14.9,4.97,24.87,16.43,4.02,13.55,0.334,False
2024-01-01 00:38:28,263,2,1.55,8.6,0.0,13.6,6.02,15.46,5.55,0.0,False
2024-01-01 00:19:51,246,2,3.43,31.7,0.0,36.7,33.97,6.06,9.24,0.0,False
2024-01-01 00:06:53,238,1,2.6,14.9,3.98,23.88,11.58,13.47,5.73,0.267,False
2024-01-01 00:40:50,237,2,0.7,7.2,0.0,12.2,5.32,7.9,10.29,0.0,False
2024-01-01 00:48:45,237,1,1.2,7.9,2.55,15.45,5.08,14.16,6.58,0.323,False
2024-01-01 00:59:08,237,1,0.6,6.5,1.96,13.46,4.0,9.0,10.83,0.302,False
2024-01-01 00:15:02,170,2,3.6,19.8,0.0,24.8,16.53,13.06,5.5,0.0,False
2024-01-01 00:45:19,43,1,0.6,10.7,20.0,35.7,10.83,3.32,17.83,1.869,False
2024-01-01 00:25:43,246,1,2.64,24.0,8.7,37.7,28.45,5.57,9.09,0.362,False
2024-01-01 00:55:47,170,1,0.64,7.2,2.44,14.64,6.25,6.14,11.25,0.339,False
2024-01-01 00:14:38,79,2,0.84,6.5,0.0,11.5,3.85,13.09,7.74,0.0,False
2024-01-01 00:36:30,79,1,2.44,17.7,4.54,27.24,18.47,7.93,7.25,0.256,False
2024-01-01 00:56:01,237,1,2.44,14.9,3.98,23.88,12.87,11.38,6.11,0.267,False
2024-01-01 00:15:00,79,1,3.8,17.0,5.5,27.5,11.87,19.21,4.47,0.324,False
2024-01-01 00:28:37,263,1,0.7,5.1,2.0,12.1,2.78,15.09,7.29,0.392,False
